상가업소번호	상호명	상권업종대분류명	상권업종중분류명	상권업종소분류명	지번주소	도로명	구우편번호	신우편번호	경도	위도
8924110	네네치킨대방점	음식	닭/오리요리	후라이드/양념치킨	서울특별시 동작구 대방동 502	서울특별시 동작구 노량진로	156760	6940	126.9302523	37.51300299
8859707	명동칼국수	음식	분식	국수/만두/칼국수	서울특별시 중구 순화동 1-5	서울특별시 중구 통일로4길	100130	4516	126.9689462	37.56413901
8810507	카페드플로르	음식	커피점/카페	커피전문점/카페/다방	서울특별시 송파구 삼전동 3-3	서울특별시 송파구 삼전로	138837	5599	127.0900749	37.50630493
8753967	피자헛성신여대점	음식	패스트푸드	패스트푸드	서울특별시 성북구 동선동1가 85-80	서울특별시 성북구 동소문로20나길	136051	2845	127.017952	37.59221883
8818506	추억의홍두께칼국수	음식	분식	국수/만두/칼국수	서울특별시 성동구 마장동 793-1	서울특별시 성동구 마장로40길	133816	4758	127.0433472	37.56505367
8807610	빈스빈스	음식	커피점/카페	커피전문점/카페/다방	서울특별시 중구 충무로1가 23-1	서울특별시 중구 명동8나길	100011	4536	126.9841691	37.56174806
8802706	카페버즈앤벅스	음식	커피점/카페	커피전문점/카페/다방	서울특별시 중구 정동 32-1	서울특별시 중구 정동길	100120	4516	126.9713066	37.56616892
8798873	하나모리	음식	분식	라면김밥분식	서울특별시 금천구 독산동 291-7	서울특별시 금천구 시흥대로	153010	8584	126.8968686	37.46865276
8586537	365가마솥떡볶이	음식	분식	떡볶이전문	서울특별시 송파구 문정동 634	서울특별시 송파구 충민로	138200	5838	127.124941	37.47760822
8727574	뚜레쥬르대림3동점	음식	제과제빵떡케익	제과점	서울특별시 영등포구 대림동 688-1	서울특별시 영등포구 가마산로	150070	7401	126.8981716	37.50002138
8688482	라멘토모	음식	분식	라면김밥분식	서울특별시 마포구 상수동 95-3	서울특별시 마포구 독막로19길	121828	4067	126.9254617	37.54810919
8693572	바지락손칼국수	음식	분식	라면김밥분식	서울특별시 성북구 안암동1가 144	서울특별시 성북구 인촌로7다길	136071	2850	127.0215338	37.58848223
8848483	깐부치킨	음식	닭/오리요리	후라이드/양념치킨	서울특별시 강남구 역삼동 799-18	서울특별시 강남구 논현로63길	135080	6256	127.0388821	37.49227553
8817619	치킨밸리	음식	닭/오리요리	후라이드/양념치킨	서울특별시 도봉구 방학동 734	서울특별시 도봉구 해등로	132767	1363	127.0269146	37.65782542
8820587	소월길커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 용산구 후암동 445-8	서울특별시 용산구 소월로2길	140903	4326	126.976661	37.55373602
8797699	카페베네고려대중앙광장점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 성북구 안암동5가 1-2	서울특별시 성북구 안암로	136701	2841	127.0317018	37.58848499
8805765	동아커피호프	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강동구 천호동 298-4	서울특별시 강동구 구천면로	134020	5325	127.1323428	37.5443773
8878451	모스키친NC	음식	패스트푸드	패스트푸드	서울특별시 송파구 문정동 634	서울특별시 송파구 충민로	138200	5838	127.124941	37.47760822
8806957	카페로빈	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 세곡동 516	서울특별시 강남구 헌릉로590길	135190	6365	127.1039675	37.46437658
8809676	동대문엽기떡볶이	음식	분식	떡볶이전문	서울특별시 광진구 자양동 680-2	서울특별시 광진구 자양로	143190	5051	127.0840793	37.53599343
8858984	분식전문점야무지게	음식	분식	라면김밥분식	서울특별시 광진구 자양동 516-3	서울특별시 광진구 뚝섬로37길	143190	5070	127.0717695	37.53500527
8926934	조커커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 마포구 상수동 264	서울특별시 마포구 토정로	121828	4075	126.9258273	37.5454995
8913788	파파존스피자	음식	패스트푸드	피자전문	서울특별시 광진구 광장동 326-16	서울특별시 광진구 아차산로	143808	4969	127.1065104	37.54698693
8839065	카페베네화곡중앙점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강서구 화곡동 24-484	서울특별시 강서구 화곡로	157010	7679	126.8449173	37.54539347
8839068	깐부치킨공덕래미안점	음식	닭/오리요리	후라이드/양념치킨	서울특별시 마포구 공덕동 469	서울특별시 마포구 마포대로	121918	4131	126.9538038	37.55018382
8899059	얌차	음식	분식	라면김밥분식	서울특별시 구로구 구로동 573	서울특별시 구로구 구로중앙로	152715	8292	126.8824086	37.50137804
8868661	목동망개떡	음식	제과제빵떡케익	제과점	서울특별시 양천구 신정동 323-9	서울특별시 양천구 목동서로	158763	8093	126.8623496	37.51599967
8820232	치킨뱅이	음식	닭/오리요리	후라이드/양념치킨	서울특별시 영등포구 여의도동 13-22	서울특별시 영등포구 국회대로72길	150870	7238	126.9212477	37.52954536
8889951	빈트리	음식	커피점/카페	커피전문점/카페/다방	서울특별시 노원구 월계동 18	서울특별시 노원구 마들로1가길	139956	1913	127.0675173	37.61744453
8865730	블렌드13	음식	커피점/카페	커피전문점/카페/다방	서울특별시 금천구 가산동 664	서울특별시 금천구 가산디지털1로	153778	8591	126.8876477	37.46840413
8882517	동해골뱅이하우스	음식	분식	라면김밥분식	서울특별시 영등포구 도림동 292-1	서울특별시 영등포구 도영로11길	150833	7373	126.8962964	37.51062718
8890607	카페쏘도베	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 역삼동 642	서울특별시 강남구 테헤란로25길	135080	6132	127.0354874	37.5012404
8790565	미가래남영점	음식	분식	라면김밥분식	서울특별시 용산구 갈월동 98-1	서울특별시 용산구 한강대로77길	140807	4322	126.9721181	37.54170366
8895274	수근이네닭강정	음식	닭/오리요리	후라이드/양념치킨	서울특별시 송파구 잠실동 1-2	서울특별시 송파구 백제고분로	138220	5500	127.0764903	37.51920175
8854464	깐부치킨	음식	닭/오리요리	후라이드/양념치킨	서울특별시 성북구 안암동5가 103-25	서울특별시 성북구 인촌로26길	136075	2856	127.0298382	37.58550525
8879486	갈앤떡	음식	제과제빵떡케익	제과점	서울특별시 마포구 상암동 11-28	서울특별시 마포구 월드컵북로44길	121830	3927	126.8935283	37.57779171
8805693	카페산다	음식	커피점/카페	커피전문점/카페/다방	서울특별시 관악구 봉천동 1625-4	서울특별시 관악구 낙성대로	151050	8790	126.9584311	37.47703261
8805811	카페스윗	음식	커피점/카페	커피전문점/카페/다방	서울특별시 은평구 수색동 110-1	서울특별시 은평구 은평터널로	122874	3489	126.8957995	37.58268757
8766717	원효로COFFEE	음식	커피점/카페	커피전문점/카페/다방	서울특별시 용산구 원효로1가 28-19	서울특별시 용산구 원효로	140846	4316	126.9669983	37.53879366
8799338	피자꾼	음식	패스트푸드	패스트푸드	서울특별시 노원구 상계동 720-7	서울특별시 노원구 노원로	139200	1752	127.0669556	37.65422043
8861001	브루클린더버거조인트	음식	패스트푸드	패스트푸드	서울특별시 강남구 삼성동 146-23	서울특별시 강남구 봉은사로84길	135090	6163	127.0555547	37.51261168
8900309	야미또치킨	음식	닭/오리요리	후라이드/양념치킨	서울특별시 중랑구 중화동 295-21	서울특별시 중랑구 동일로	131120	2094	127.0803724	37.59824509
8850848	디마떼오대학로점	음식	패스트푸드	패스트푸드	서울특별시 종로구 동숭동 1-141	서울특별시 종로구 동숭길	110809	3086	127.003915	37.58000924
8898910	빈스빈스	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서대문구 충정로3가 465	서울특별시 서대문구 서소문로	120013	3741	126.9648455	37.5602737
8797748	피자엔	음식	패스트푸드	피자전문	서울특별시 노원구 하계동 284	서울특별시 노원구 공릉로	139937	1784	127.0680177	37.63815435
8874755	안주마을	음식	분식	라면김밥분식	서울특별시 관악구 봉천동 913-37	서울특별시 관악구 남부순환로	151050	8785	126.9452601	37.48181749
8886930	카페도쎄	음식	커피점/카페	커피전문점/카페/다방	서울특별시 성동구 행당동 346	서울특별시 성동구 행당로	133777	4717	127.0287309	37.55656361
8897389	피자마루옥수역점	음식	패스트푸드	피자전문	서울특별시 성동구 옥수동 560	서울특별시 성동구 독서당로40길	133100	4739	127.0179818	37.54166149
8931076	유림손칼국수	음식	분식	국수/만두/칼국수	서울특별시 동대문구 제기동 289-1	서울특별시 동대문구 제기로	130862	2480	127.0413857	37.58650064
8933127	쉴만한물가	음식	커피점/카페	커피전문점/카페/다방	서울특별시 중랑구 면목동 584-4	서울특별시 중랑구 면목로49길	131200	2227	127.0843772	37.58286835
8775188	코코호도	음식	제과제빵떡케익	제과점	서울특별시 서대문구 신촌동 134	서울특별시 서대문구 연세로	120749	3722	126.9429168	37.56380069
8769391	커피베이	음식	커피점/카페	커피전문점/카페/다방	서울특별시 성동구 행당동 346	서울특별시 성동구 행당로	133777	4717	127.0301602	37.55718808
8890525	카페에스파니	음식	커피점/카페	커피전문점/카페/다방	서울특별시 영등포구 여의도동 13-22	서울특별시 영등포구 국회대로72길	150870	7238	126.9212477	37.52954536
8847875	가마로강정	음식	닭/오리요리	후라이드/양념치킨	서울특별시 용산구 이촌동 301-10	서울특별시 용산구 이촌로75길	140030	4423	126.9743481	37.52017002
8862769	명동칼국수	음식	분식	국수/만두/칼국수	서울특별시 구로구 구로동 604-1	서울특별시 구로구 구로중앙로	152723	8216	126.8778923	37.50389418
8759944	KFC	음식	패스트푸드	패스트푸드	서울특별시 성동구 행당동 168-151	서울특별시 성동구 왕십리광장로	133070	4750	127.0383792	37.56143616
8816283	피자스쿨길음역점	음식	패스트푸드	피자전문	서울특별시 성북구 길음동 1276	서울특별시 성북구 동소문로	136757	2735	127.0245205	37.60342818
8824016	치킨마루제기점	음식	닭/오리요리	후라이드/양념치킨	서울특별시 동대문구 용두동 712-68	서울특별시 동대문구 왕산로	130819	2566	127.0351102	37.57794366
8815796	보성테크	음식	커피점/카페	커피전문점/카페/다방	서울특별시 송파구 잠실동 1-2	서울특별시 송파구 백제고분로	138220	5500	127.0764903	37.51920175
2984503	맘씨커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 관악구 봉천동 1598-21	서울특별시 관악구 관악로	151050	8788	126.952512	37.4782778
8924425	커피정원	음식	커피점/카페	커피전문점/카페/다방	서울특별시 노원구 상계동 1116-39	서울특별시 노원구 동일로242라길	139200	1626	127.0574915	37.67581502
2914222	토프레소	음식	커피점/카페	커피전문점/카페/다방	서울특별시 관악구 봉천동 1729	서울특별시 관악구 청림3길	151050	8731	126.9594912	37.4886385
8845848	가마로강정	음식	닭/오리요리	후라이드/양념치킨	서울특별시 영등포구 영등포동 618-385	서울특별시 영등포구 영신로19길	150899	7366	126.9059433	37.51382553
8772218	미스터피자	음식	패스트푸드	피자전문	서울특별시 강남구 역삼동 644-11	서울특별시 강남구 테헤란로25길	135080	6131	127.0350101	37.50141671
8762078	커피에반하다	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서초구 서초동 1315	서울특별시 서초구 서초대로	137776	6617	127.0236438	37.49707034
8869637	손가네곰국수	음식	분식	라면김밥분식	서울특별시 성북구 성북동1가 120-7	서울특별시 성북구 창경궁로35다길	136023	2880	127.002049	37.59087805
8903623	카페베네가양역점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강서구 가양동 1479-9	서울특별시 강서구 양천로57길	157200	7527	126.8511902	37.56358346
8922004	커피베이	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강동구 둔촌동 427-4	서울특별시 강동구 양재대로102길	134060	5362	127.1399385	37.5323497
