"Hrapx","Hrapy","Lat","Lon","Globvalue"
"1615",506.5833,562,44.1493,-99.177,0.2383
"1616",640.3333,553.5,42.8371,-92.095,0.2383
"1617",467.6667,290.75,34.4597,-102.0619,0.2383
"1618",476.0833,563.9167,44.2851,-100.8284,0.2383
"1619",235.6667,687.9167,49.0626,-115.2272,0.2383
"1620",492.8333,559.25,43.5503,-100.0066,0.2383
"1621",473.5,298.4167,34.6379,-101.7844,0.2383
"1622",729.3333,469.8333,38.2284,-89.0146,0.2383
"1623",492.6667,627.75,46.6715,-99.5956,0.2383
"1624",262.3333,685.6667,49.0816,-113.5807,0.2383
"1625",737.25,533.8333,41.2333,-87.5171,0.2383
"1626",840.8333,444.4167,37.2591,-84.149,0.2383
"1627",475.1667,656.3333,47.732,-100.5149,0.2383
"1628",762.4167,550.0833,41.4203,-86.0847,0.2383
"1629",813.6667,435.75,37.3096,-85.4691,0.2383
"1630",782.3333,551.5833,41.6278,-84.9944,0.2392
"1631",465.25,658.25,47.9195,-101.0915,0.2392
"1632",795.5833,179.9167,27.8616,-89.5199,0.2392
"1633",506.0833,559.1667,43.5272,-99.2828,0.2392
"1634",731,116.4167,26.5268,-92.4363,0.2392
"1635",735.5,576.5833,43.0446,-86.8798,0.2392
"1636",555.3333,586.0833,44.588,-96.3544,0.2392
"1637",685.8333,459.25,38.3125,-91.1345,0.2392
"1638",470.8333,209.5833,31.4132,-102.0941,0.2392
"1639",423.6667,625.8333,46.9498,-103.6193,0.2392
"1640",851,554.0833,40.8171,-81.7108,0.2392
"1641",751.75,551.1667,41.5771,-86.5361,0.2392
"1642",778.5,572.6667,42.352,-84.8034,0.2392
"1643",547.8333,567.3333,44.0671,-96.9016,0.2392
"1644",515.8333,626,46.393,-98.2768,0.2392
"1645",711.3333,206.1667,30.1611,-92.4429,0.2392
"1646",662.8333,362.1667,35.4584,-93.087,0.2392
"1647",350.5833,650.0833,47.6972,-107.976,0.2392
"1648",777.4167,568.1667,42.2496,-84.9393,0.2392
"1649",441,660.3333,48.0101,-102.5367,0.2392
"1650",830,443.5,37.3643,-84.6342,0.2392
"1651",477.75,317.5,34.8666,-101.5463,0.24
"1652",503.5,568.25,44.2412,-99.3109,0.24
"1653",769.4167,547.25,41.2595,-85.7938,0.24
"1654",514.25,612.1667,45.8049,-98.4673,0.24
"1655",438.8333,620.9167,46.5824,-102.7474,0.24
"1656",845.1667,542.9167,40.5426,-82.197,0.24
"1657",446.5,611.0833,45.8789,-102.3234,0.24
"1658",488.8333,627.9167,46.7081,-99.8173,0.24
"1659",415.8333,663.9167,47.932,-104.0739,0.24
"1660",457.5833,605.0833,45.6908,-101.7068,0.24
"1661",509.4167,632.9167,46.7858,-98.5934,0.24
"1662",907.5833,240.5833,29.4757,-84.5605,0.24
"1663",416.5833,630.6667,47.009,-104.0203,0.24
"1664",514.75,571.3333,44.2902,-98.673,0.24
"1665",883.1667,558,40.5294,-80.1581,0.24
"1666",797.0833,578.9167,42.3177,-83.7832,0.24
"1667",490.6667,597.5,45.365,-99.881,0.24
"1668",547.9167,108.8333,27.2423,-99.2954,0.24
"1669",745.3333,530.3333,41.1136,-87.1629,0.24
"1670",489.9167,629.25,46.7249,-99.7453,0.24
"1671",796.6667,585.25,42.5384,-83.6824,0.24
"1672",775.0833,437.75,37.5862,-87.178,0.24
"1673",799.8333,573.6667,42.1298,-83.749,0.24
"1674",406.25,629,47.0369,-104.6324,0.24
"1675",476.5833,608.25,45.882,-100.6346,0.24
"1676",458.1667,627,46.6861,-101.5949,0.24
"1677",786.5,579.6667,42.501,-84.2838,0.24
"1678",593.75,339.1667,35.104,-96.2957,0.24
"1679",734.5833,130.3333,26.657,-92.2111,0.2408
"1680",782.6667,578.4167,42.4734,-84.4932,0.2408
"1681",778.75,520.8333,40.498,-85.7144,0.2408
"1682",717.25,415.9167,37.1383,-90.0671,0.2408
"1683",759.5833,205.3333,29.4283,-90.574,0.2408
"1684",799,531,40.5763,-84.5917,0.2408
"1685",385.8333,595.3333,45.5242,-105.7923,0.2408
"1686",763.3333,436.5833,37.3303,-87.811,0.2408
"1687",776.6667,543.5833,41.4847,-85.406,0.2408
"1688",497.6667,94.5833,27.0751,-101.2432,0.2408
"1689",790.4167,508.5,39.8716,-85.3696,0.2408
"1690",497.8333,633.3333,46.7059,-99.2629,0.2408
"1691",527.1667,605.5833,45.7581,-97.7749,0.2408
"1692",459.4167,626,46.572,-101.5397,0.2408
"1693",665.9167,447.6667,38.3908,-92.1161,0.2408
"1694",510.5833,619.6667,46.193,-98.6112,0.2408
"1695",540.3333,593.6667,44.7535,-97.0874,0.2408
"1696",809.6667,542.5833,41.0414,-83.8543,0.2408
"1697",837.4167,536.25,40.4112,-82.6823,0.2408
"1698",446.0833,632.3333,46.9774,-102.2869,0.2408
"1699",469.9167,559.8333,44.1999,-101.1847,0.2408
"1700",486.75,628,46.7104,-99.9393,0.2408
"1701",503.9167,629.9167,46.757,-98.9323,0.2408
"1702",536.0833,308.8333,34.6407,-99.0019,0.2417
"1703",583,558.4167,43.6945,-95.0954,0.2417
"1704",451.1667,316.5,35.2896,-102.7157,0.2417
"1705",650.5833,553.6667,43.2412,-91.5659,0.2417
"1706",772.9167,572.0833,42.4366,-85.0892,0.2417
"1707",570.0833,51,26.019,-98.7544,0.2417
"1708",418.1667,658,48.0267,-103.9168,0.2417
"1709",725.0833,181.25,28.5488,-92.1328,0.2417
"1710",812.5,578.1667,42.1269,-83.0532,0.2417
"1711",867.9167,601.8333,42.2175,-79.9244,0.2417
"1712",561.1667,205.6667,30.9604,-98.4271,0.2417
"1713",783.3333,557.8333,41.3706,-84.9475,0.2417
"1714",775.4167,542.4167,41.2348,-85.5139,0.2417
"1715",535.9167,576.6667,44.4498,-97.4902,0.2417
"1716",618.9167,456.0833,38.2834,-94.3571,0.2417
"1717",570.4167,269.4167,33.1267,-97.7219,0.2417
"1718",899.1667,242.3333,29.6168,-84.8499,0.2417
"1719",398.9167,599.5,45.6863,-105.0583,0.2417
"1720",516,629.75,46.6969,-98.2354,0.2425
"1721",743.75,573.75,42.7831,-86.5059,0.2425
"1722",541.8333,590.5,44.8498,-97.0704,0.2425
"1723",927.25,165.75,26.6283,-84.8628,0.2425
"1724",250.25,687.25,49.046,-114.3313,0.2425
"1725",646.1667,361.4167,35.4972,-93.8307,0.2425
"1726",530.8333,561.25,43.8263,-97.859,0.2425
"1727",753.6667,563.25,42.3633,-86.1882,0.2425
"1728",354,649.75,47.6627,-107.7642,0.2425
"1729",785.4167,487.4167,39.0836,-85.9605,0.2425
"1730",564.8333,573.1667,44.278,-95.9391,0.2425
"1731",589.1667,87.3333,26.2998,-97.8403,0.2425
"1732",424.4167,211.1667,31.6578,-104.0062,0.2433
"1733",670.25,211.1667,30.6436,-94.0245,0.2433
"1734",432.0833,213.5833,31.6926,-103.6876,0.2433
"1735",552.5,332.75,35.2022,-98.1797,0.2433
"1736",806.1667,589.3333,42.5903,-83.1398,0.2433
"1737",643.75,441.5,38.2088,-93.2325,0.2433
"1738",513.5833,666,47.9933,-98.1596,0.2433
"1739",547,628.1667,46.2051,-96.4807,0.2433
"1740",564.4167,66.3333,25.9472,-98.8541,0.2433
"1741",508,558.0833,43.3684,-99.1905,0.2433
"1742",546.75,574.6667,44.3668,-96.9079,0.2433
"1743",765.1667,171.5,27.8661,-90.7243,0.2433
"1744",766.8333,482.4167,39.2158,-86.8765,0.2433
"1745",447.1667,630,47.0263,-102.236,0.2433
"1746",427.3333,607.0833,45.8333,-103.4289,0.2433
"1747",496,48.9167,26.0943,-101.4786,0.2433
"1748",514.75,565.0833,43.3347,-98.8499,0.2433
"1749",801.9167,188.5,28.6527,-89.1301,0.2442
"1750",808.3333,580.1667,42.246,-83.2127,0.2442
"1751",463.8333,635.5833,46.9731,-101.2242,0.2442
"1752",834.25,555.5,41.0878,-82.4619,0.2442
"1753",428.4167,613.75,46.0032,-103.3472,0.2442
"1754",754.5833,488.0833,39.5713,-87.3581,0.2442
"1755",575,567.6667,44.0885,-95.4431,0.2442
"1756",493.25,614.8333,45.8914,-99.6359,0.2442
"1757",905,239.5,29.4529,-84.6728,0.2442
"1758",472.8333,635.25,47.018,-100.7131,0.2442
"1759",438.4167,244.6667,32.7828,-103.3818,0.2442
"1760",429.8333,629.1667,46.9657,-103.2499,0.2442
"1761",689.75,430.9167,37.42,-91.2815,0.2442
"1762",816.3333,571.4167,41.8334,-83.0001,0.2442
"1763",530.5,331.4167,34.9937,-99.1437,0.245
"1764",836.5,536.4167,40.2096,-82.7526,0.245
"1765",594.9167,324.1667,34.7943,-96.3524,0.245
"1766",831,579.1667,41.9219,-82.1494,0.245
"1767",472.1667,608.8333,45.8405,-100.8664,0.245
"1768",822.4167,576.25,41.9501,-82.6131,0.245
"1769",338.75,644.5833,47.5138,-108.6526,0.245
"1770",844.8333,562.3333,41.2196,-81.831,0.245
"1771",528.8333,556.6667,43.2807,-98.1011,0.245
"1772",822,215.0833,29.4167,-88.0834,0.245
"1773",860.4167,559.5,40.9034,-81.1668,0.245
"1774",261.5833,687.9167,49.1625,-113.6472,0.245
"1775",443.3333,296.9167,34.6037,-103.1105,0.245
"1776",540.75,435.25,38.4469,-98.1504,0.245
"1777",395.5,74.0833,27.1086,-105.1877,0.245
"1778",376.1667,640.3333,47.4614,-106.4285,0.245
"1779",847.9167,579.3333,41.7544,-81.3412,0.245
"1780",684.9167,564.5833,43.1149,-89.6752,0.2458
"1781",441.5833,604.25,45.7115,-102.6309,0.2458
"1782",742.3333,537.75,41.2218,-87.2464,0.2458
"1783",846,565.5,41.2622,-81.7163,0.2458
"1784",569.9167,555.4167,43.0371,-95.9345,0.2458
"1785",837.1667,571.9167,41.6173,-81.9993,0.2458
"1786",705.1667,223.5,30.9406,-92.5263,0.2458
"1787",577.8333,615.1667,45.6426,-94.8554,0.2458
"1788",842.75,539.0833,40.4919,-82.3806,0.2458
"1789",484.1667,629.1667,46.7934,-100.0725,0.2458
"1790",522.5,295.9167,34.095,-99.66,0.2458
"1791",572.5833,554.4167,43.3727,-95.7415,0.2458
"1792",813.4167,197,28.715,-88.6202,0.2458
"1793",605.0833,446.5833,38.4027,-95.0167,0.2458
"1794",621.25,502.4167,40.8156,-93.6308,0.2458
"1795",533.3333,609,45.5561,-97.4056,0.2467
"1796",784.25,589.0833,42.7539,-84.2247,0.2467
"1797",504.25,562.3333,44.1901,-99.303,0.2467
"1798",447.4167,547.25,43.4502,-102.4868,0.2467
"1799",761.1667,525.5,40.4594,-86.5265,0.2467
"1800",487.0833,556,43.4778,-100.3342,0.2467
"1801",312.25,684.3333,49.3464,-110.5053,0.2467
"1802",776.0833,383.75,35.5614,-87.9004,0.2467
"1803",509.5,560.8333,43.384,-99.1124,0.2467
"1804",541,19.75,25.1088,-99.9208,0.2467
"1805",490.5,629.4167,46.6799,-99.7112,0.2467
"1806",622.6667,413.9167,37.6046,-94.4149,0.2467
"1807",817.25,580.5833,42.1448,-82.7775,0.2467
"1808",601.8333,371.0833,36.1955,-95.7046,0.2467
"1809",626.75,550.6667,43.2028,-92.8566,0.2467
"1810",468.25,658.6667,47.8731,-100.91,0.2467
"1811",737.0833,213.9167,29.8881,-91.3706,0.2467
"1812",497.25,335.5833,35.2291,-100.6168,0.2467
"1813",534.8333,22.0833,25.2025,-100.1355,0.2467
"1814",535.5,557.1667,43.5869,-97.6978,0.2467
"1815",501.6667,249.25,32.6066,-100.6971,0.2467
"1816",760.1667,217.3333,30.2174,-90.4303,0.2467
"1817",477.8333,660.0833,48.0508,-100.3051,0.2467
"1818",224.9167,692.1667,49.1928,-115.9323,0.2467
"1819",821.8333,435.0833,37.183,-85.1235,0.2467
"1820",519.75,664.5833,47.9829,-97.7991,0.2467
"1821",798.6667,559.0833,41.6478,-84.0764,0.2467
"1822",653.75,65.4167,25.5261,-95.5921,0.2467
"1823",832.5,232.5,30.0746,-87.476,0.2475
"1824",471.1667,671.3333,48.2077,-100.7135,0.2475
"1825",469.4167,669.0833,48.0038,-100.8442,0.2475
"1826",263.5833,688.1667,49.184,-113.5272,0.2475
"1827",598.5,564,43.514,-94.2906,0.2475
"1828",595.1667,543.8333,43.0653,-94.5736,0.2475
"1829",506.0833,665.0833,48.0819,-98.6101,0.2475
"1830",453.25,620.0833,46.4008,-101.9068,0.2475
"1831",846.3333,545,40.5918,-82.1033,0.2475
"1832",798.6667,512,39.9469,-84.9298,0.2475
"1833",795.8333,225.6667,30.2479,-88.9567,0.2475
"1834",813.4167,523.3333,40.3052,-84.026,0.2475
"1835",287.9167,686.6667,49.3099,-112.0227,0.2475
"1836",603.0833,191.3333,30.0935,-96.8084,0.2475
"1837",559.0833,552,43.1642,-96.477,0.2475
"1838",598.4167,89.3333,26.3606,-97.492,0.2475
"1839",609.1667,368.1667,35.8062,-95.4258,0.2475
"1840",436.25,608,45.9503,-102.932,0.2475
"1841",482.5,564.75,43.5407,-100.5789,0.2475
"1842",760.6667,560.25,42.1885,-85.8953,0.2483
"1843",485.5833,618.1667,46.1375,-100.0583,0.2483
"1844",815.25,558.1667,41.5033,-83.3029,0.2483
"1845",850.1667,471.5833,38.07,-83.2818,0.2483
"1846",520.6667,599.9167,45.3109,-98.1948,0.2483
"1847",890.5833,220.0833,28.8786,-85.469,0.2483
"1848",499.5833,634.5,46.8669,-99.1481,0.2483
"1849",438,601.8333,45.6637,-102.8421,0.2483
"1850",755.5833,215.9167,30.3749,-90.6167,0.2483
"1851",583.1667,81.25,26.1452,-98.0846,0.2483
"1852",773.4167,482.5833,39.1168,-86.5758,0.2483
"1853",453.0833,604.3333,45.7424,-101.9712,0.2483
"1854",404.4167,630.9167,47.1149,-104.7405,0.2483
"1855",819.1667,498.5,39.2648,-84.2088,0.2483
"1856",738.0833,547.8333,41.5745,-87.2981,0.2483
"1857",726.8333,87.5,25.7751,-92.8037,0.2483
"1858",816.8333,554.75,41.3591,-83.2933,0.2483
"1859",599.1667,96.3333,26.3048,-97.414,0.2483
"1860",847.9167,569.3333,41.4128,-81.5472,0.2483
"1861",803.8333,554.3333,41.4743,-83.9168,0.2483
"1862",722.8333,430.4167,37.3257,-89.7221,0.2492
"1863",694.3333,417.3333,37.1759,-91.0929,0.2492
"1864",534.6667,562.0833,43.7338,-97.6032,0.2492
"1865",496.6667,551.6667,43.7991,-99.7567,0.2492
"1866",555.5833,561.5833,43.8358,-96.5293,0.2492
"1867",742.6667,233.1667,30.9576,-90.9566,0.2492
"1868",745.25,535.5833,41.1263,-87.1592,0.2492
"1869",442.6667,643.3333,47.4239,-102.45,0.2492
"1870",619.5833,583.75,44.3293,-92.878,0.2492
"1871",487.9167,635.3333,46.895,-99.8203,0.2492
"1872",563.6667,112.25,27.2409,-98.6814,0.2492
"1873",590.6667,98.1667,26.7054,-97.7361,0.2492
"1874",443.5,595.4167,45.3295,-102.541,0.2492
"1875",735.6667,136.0833,26.9121,-92.1216,0.2492
"1876",503.75,273.4167,33.5195,-100.5462,0.2492
"1877",837.0833,559.9167,41.2083,-82.2431,0.2492
"1878",796.3333,433.9167,37.224,-86.2844,0.2492
"1879",421.4167,631.25,47.0867,-103.7382,0.2492
"1880",521.8333,626.0833,46.2164,-97.9422,0.2492
"1881",389,598.25,45.5748,-105.6154,0.25
"1882",804.1667,517.3333,40.2622,-84.5606,0.25
"1883",459.8333,612.8333,46.0527,-101.5493,0.25
"1884",592.4167,94.4167,26.5733,-97.6881,0.25
"1885",794.8333,216,29.8153,-89.1,0.25
"1886",408.75,628.0833,46.9458,-104.4796,0.25
"1887",848.6667,588,42.013,-81.1304,0.25
"1888",534.8333,17.3333,25.0482,-100.15,0.25
"1889",797.9167,224.1667,30.2037,-88.8942,0.25
"1890",757.6667,219.75,30.2669,-90.505,0.25
"1891",283.9167,686.8333,49.2269,-112.2687,0.25
"1892",501.4167,306.5,34.5196,-100.5425,0.25
"1893",518.5833,336.4167,35.4705,-99.6411,0.25
"1894",710.5833,485.4167,39.5276,-89.4979,0.25
"1895",621.5,458.25,38.917,-94.0977,0.25
"1896",700.8333,228.4167,31.0248,-92.6618,0.25
"1897",391.5833,646.25,47.539,-105.4996,0.25
"1898",751.5833,212.75,30.1895,-90.8042,0.25
"1899",825.9167,534.5,40.5314,-83.2455,0.25
"1900",763.5,438.9167,37.402,-87.7709,0.25
"1901",515,577.0833,44.6296,-98.6338,0.25
"1902",526.9167,634.4167,46.8257,-97.5655,0.25
"1903",410.5833,602.8333,45.7043,-104.3881,0.25
"1904",754,200.4167,29.6951,-90.8249,0.25
"1905",741.8333,378.5,35.5147,-89.4608,0.25
"1906",709.25,410.1667,37.0426,-90.4923,0.25
"1907",769.25,581.4167,42.7204,-85.1038,0.25
"1908",512,635.1667,46.7649,-98.4249,0.25
"1909",243.5,690.5,49.1733,-114.7772,0.2508
"1910",478.25,585.6667,44.963,-100.6316,0.2508
"1911",514.1667,570.6667,44.4189,-98.7161,0.2508
"1912",742.9167,552.4167,41.7789,-86.9794,0.2508
"1913",835.1667,540.6667,40.6394,-82.7004,0.2508
"1914",574.5,588.3333,44.7179,-95.2882,0.2508
"1915",763.5,482.25,39.1319,-87.0406,0.2508
"1916",725,570.5833,42.925,-87.5118,0.2508
"1917",702.0833,178,28.5149,-93.0389,0.2508
"1918",809.0833,485.9167,39.0347,-84.8696,0.2508
"1919",229.0833,688.5,49.1069,-115.6428,0.2508
"1920",455.8333,615.3333,46.0415,-101.769,0.2508
"1921",524.4167,554.6667,43.371,-98.2955,0.2508
"1922",762.75,538.0833,41.0042,-86.2228,0.2508
"1923",543.1667,567.6667,44.0209,-97.1624,0.2517
"1924",498.25,630.4167,46.6519,-99.2535,0.2517
"1925",835.4167,234.0833,30.1199,-87.3451,0.2517
"1926",245.9167,687.4167,49.0186,-114.5961,0.2517
"1927",696.75,432.5,37.3838,-90.9459,0.2517
"1928",240,689.25,49.1347,-114.9776,0.2517
"1929",452.0833,320.25,35.3616,-102.668,0.2517
"1930",645.5,458.25,38.2739,-93.0928,0.2517
"1931",547,549.6667,43.4834,-97.0719,0.2517
"1932",573.25,442.0833,38.211,-96.6133,0.2517
"1933",565.5,566.75,43.2975,-96.0909,0.2517
"1934",251.3333,690.9167,49.2612,-114.3046,0.2517
"1935",404.5833,646.4167,47.5207,-104.7288,0.2517
"1936",704,370.9167,35.5087,-91.2,0.2517
"1937",827.75,441.8333,37.3343,-84.7587,0.2517
"1938",838.25,582.5833,41.943,-81.7359,0.2517
"1939",491.8333,313.6667,34.7545,-100.9414,0.2517
"1940",877.8333,568.0833,40.9716,-80.1874,0.2517
"1941",806.9167,544.8333,41.1605,-83.944,0.2517
"1942",758.9167,539.9167,40.8533,-86.3943,0.2517
"1943",810.1667,233.8333,30.4088,-88.3116,0.2517
"1944",504.1667,632.1667,46.9021,-98.9036,0.2517
"1945",706.75,176.5,28.4137,-92.8718,0.2517
"1946",235.5,691.8333,49.2124,-115.2838,0.2517
"1947",680.25,73.8333,25.7233,-94.5835,0.2517
"1948",625.4167,450.5833,38.085,-94.0973,0.2517
"1949",777.1667,207.3333,29.7034,-89.8685,0.2517
"1950",531.0833,554.9167,43.805,-97.8954,0.2517
"1951",632.8333,356.8333,35.3279,-94.4704,0.2517
"1952",480.25,273.25,33.7782,-101.5574,0.2517
"1953",621.5833,116.75,27.0407,-96.4839,0.2525
"1954",765.75,565.4167,41.8428,-85.6167,0.2525
"1955",836.3333,556.8333,41.1361,-82.3359,0.2525
"1956",793.5,544.9167,41.1467,-84.607,0.2525
"1957",464.1667,324.5,35.5071,-102.1198,0.2525
"1958",803.4167,193.25,28.61,-89.0394,0.2525
"1959",465.5833,223.5833,31.898,-102.291,0.2525
"1960",819.9167,218.25,29.655,-88.1227,0.2525
"1961",239.1667,687.1667,49.0789,-115.0099,0.2525
"1962",487.75,574,44.5345,-100.144,0.2525
"1963",779.25,432.1667,37.3217,-87.0745,0.2525
"1964",573.6667,457.0833,38.3652,-96.5064,0.2525
"1965",434.0833,631.0833,46.9967,-102.9931,0.2525
"1966",747.75,378.1667,35.5472,-89.1944,0.2525
"1967",787,556.75,41.2442,-84.8029,0.2525
"1968",594,443.25,38.3632,-95.5908,0.2525
"1969",451.4167,549.5833,43.3296,-102.2476,0.2525
"1970",483.6667,627.6667,46.6327,-100.1245,0.2533
"1971",556.5,628,46.2676,-95.9371,0.2533
"1972",826.9167,499.4167,39.1465,-83.8519,0.2533
"1973",612.5833,541.1667,42.9128,-93.6864,0.2533
"1974",647.0833,358.9167,35.2956,-93.8338,0.2533
"1975",438.75,664.4167,48.0645,-102.6803,0.2533
"1976",519.9167,565.1667,44.2358,-98.433,0.2533
"1977",518.5,293.1667,34.1329,-99.8441,0.2533
"1978",819.8333,435.0833,37.1936,-85.2102,0.2533
"1979",513.0833,556.4167,43.2442,-98.9352,0.2533
"1980",522.75,325.3333,34.9733,-99.527,0.2533
"1981",614.1667,550.8333,43.0279,-93.5055,0.2533
"1982",759.4167,204.1667,29.7529,-90.5798,0.2533
"1983",535.1667,600.5833,45.3186,-97.3666,0.2533
"1984",842.1667,544.1667,40.6733,-82.3096,0.2533
"1985",399.5833,624.5,46.8524,-105.0244,0.2533
"1986",833.3333,540.0833,40.6239,-82.7962,0.2533
"1987",772.0833,592.4167,42.7348,-84.8225,0.2533
"1988",747.6667,563.4167,42.4932,-86.4845,0.2533
"1989",539.0833,584.75,44.7299,-97.2553,0.2533
"1990",800.5833,522.5833,40.2876,-84.6593,0.2533
"1991",450.3333,222,31.8918,-102.9236,0.2533
"1992",866.25,602.8333,42.2865,-79.978,0.2542
"1993",615.1667,217.1667,31.1679,-96.1797,0.2542
"1994",849.5833,204.75,28.6831,-87.1833,0.2542
"1995",827.5,571.1667,41.7394,-82.4722,0.2542
"1996",492.0833,612,45.8766,-99.7165,0.2542
"1997",663.25,120.25,26.7185,-94.9095,0.2542
"1998",623.9167,115.3333,27.009,-96.4045,0.2542
"1999",450.75,554.1667,43.6375,-102.2973,0.2542
"2000",603.1667,565.3333,43.3914,-94.0223,0.2542
"2001",538.3333,21.5,25.1738,-100.0112,0.2542
"2002",388.75,641.5833,47.4008,-105.6726,0.2542
"2003",409.6667,607.3333,45.9351,-104.4425,0.2542
"2004",752.5833,571.6667,42.7073,-86.0995,0.2542
"2005",781,186.9167,28.6786,-89.9388,0.2542
"2006",749.5,573.25,42.7938,-86.2261,0.2542
"2007",456.3333,664.6667,47.9863,-101.6212,0.2542
"2008",731.4167,421.9167,37.1507,-89.359,0.2542
"2009",815.4167,235.5,30.4178,-88.0903,0.2542
"2010",853,205.25,28.67,-87.0497,0.2542
"2011",742.5833,490.9167,39.5822,-87.8984,0.2542
"2012",815.8333,565.0833,41.7173,-83.1411,0.2542
"2013",841.1667,437.25,36.9985,-84.2521,0.2542
"2014",747,530,40.8442,-87.1297,0.2542
"2015",567.5,111.4167,27.2095,-98.5406,0.255
"2016",582.5833,636.1667,46.6883,-94.3374,0.255
"2017",768.6667,210.5,29.7151,-90.1702,0.255
"2018",792.6667,574.25,42.2733,-84.0836,0.255
"2019",689.5833,144.5,27.3043,-93.7703,0.255
"2020",436.4167,560.75,44.3199,-103.014,0.255
"2021",808,570.3333,41.9469,-83.4166,0.255
"2022",806.75,217.5833,29.8301,-88.628,0.255
"2023",768.4167,204,29.6745,-90.2374,0.255
"2024",787.3333,229,30.4273,-89.2483,0.255
"2025",418.5,211.5833,31.6565,-104.2565,0.255
"2026",796.6667,230.3333,30.4152,-88.8731,0.255
"2027",746,501.5833,40.0457,-87.5927,0.255
"2028",473.5,578.0833,44.6895,-100.907,0.255
"2029",789.0833,526.3333,40.5406,-85.1372,0.255
"2030",831.0833,443.75,37.3558,-84.5828,0.255
"2031",756.5,220.9167,30.4433,-90.5324,0.255
"2032",792.5833,574.6667,42.284,-84.0823,0.255
"2033",530.5,568,44.2025,-97.8468,0.255
"2034",293.0833,687.75,49.3062,-111.7144,0.255
"2035",230.1667,691,49.1902,-115.6008,0.255
"2036",238.75,689.3333,49.1324,-115.0534,0.255
"2037",520.1667,579.9167,44.6673,-98.3272,0.2558
"2038",441.1667,557,43.394,-102.8191,0.2558
"2039",650.1667,376.25,36.233,-93.4848,0.2558
"2040",597.4167,561.5,43.3447,-94.3749,0.2558
"2041",490.75,548.3333,43.5825,-100.1012,0.2558
"2042",825.4167,551.0833,41.1151,-82.9557,0.2558
"2043",514.75,547.4167,43.2183,-98.8439,0.2558
"2044",225.75,691.3333,49.1227,-115.8698,0.2558
"2045",604.8333,464.5,38.3748,-94.9848,0.2558
"2046",682.8333,439.6667,38.1699,-91.3838,0.2558
"2047",813.0833,226.0833,30.0792,-88.291,0.2558
"2048",255.9167,688.5,49.2426,-114.002,0.2558
"2049",821.25,581.6667,42.1513,-82.5629,0.2558
"2050",802.6667,228.75,30.311,-88.6586,0.2558
"2051",795.9167,584.9167,42.5572,-83.7259,0.2558
"2052",492.6667,258.25,33.0776,-101.0632,0.2558
"2053",456.9167,604.0833,45.591,-101.7459,0.2558
"2054",824.5833,558.5,41.3797,-82.854,0.2558
"2055",559.25,345.5833,35.2908,-97.8049,0.2558
"2056",577.4167,568.75,43.9219,-95.3073,0.2558
"2057",859.75,572.3333,41.3118,-80.9366,0.2567
"2058",721.0833,114.25,26.4939,-92.8161,0.2567
"2059",769.0833,565,42.2328,-85.4025,0.2567
"2060",586.1667,591.25,44.6027,-94.5866,0.2567
"2061",480.75,563,43.5769,-100.6298,0.2567
"2062",528.5833,623,46.1546,-97.5671,0.2567
"2063",478.75,657.9167,47.8296,-100.2882,0.2567
"2064",475.1667,324.25,35.1727,-101.6497,0.2567
"2065",517.1667,258.0833,33.0004,-100.0257,0.2567
"2066",416,564.25,44.3933,-104.1135,0.2567
"2067",881.25,550.4167,40.2938,-80.4022,0.2567
"2068",543.4167,583.8333,44.5768,-97.0264,0.2567
